time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,2.78291418062,-3.79867196153,24.8318175528,6.16530497343,0.0965961778403,0.0,0.814921678076,-2.96298179987,5.95971189709,-0.0495972996564,0.11026603724,0.0,433.47078103374645,434.5577012867275,435.7994799433387,435.67985487038686
4.020000000000002,2.83004001104,-3.97868782226,25.1888013847,6.16217767217,0.103097294338,0.0,0.755388390841,-3.03785295586,5.93969256295,-0.0577179932353,0.104222936539,0.0,437.111429285117,436.61796587873846,437.0339069934607,436.3545373789077
4.080000000000001,2.87298917487,-4.16383431537,25.5492718382,6.15944438577,0.109449394174,0.0,0.675667904445,-3.13396729901,6.07505189115,-0.028398380346,0.108968761366,0.0,483.90949930137054,484.27546827872175,484.51915360370174,486.7176087608477
4.14,2.91151658466,-4.35425515982,25.9133809311,6.15736671711,0.116083562072,0.0,0.608025578068,-3.21360865158,6.06182558408,-0.0515496881132,0.113590149521,0.0,440.6004771506051,440.99338082919564,442.2935633382606,440.38164509577007
4.199999999999998,2.94564113715,-4.54975253566,26.2786167996,6.15413549084,0.122991841344,0.0,0.528862475743,-3.30327168766,6.11220011251,-0.0589117141036,0.118064092266,0.0,461.12786739229045,461.4925154746316,461.7801852316689,461.1971358941081
4.259999999999997,2.97467583224,-4.75091897193,26.6485020854,6.15058713833,0.129964123194,0.0,0.438335173246,-3.40259730668,6.21645898242,-0.0595979263427,0.112203325299,0.0,479.2066065926022,478.7718057132833,478.64793362380937,478.59352186853897
4.319999999999996,2.99857418002,-4.95768811435,27.0213243865,6.14729366336,0.136164924207,0.0,0.357730530496,-3.49004568916,6.21072783131,-0.046838066871,0.0725529133247,0.0,448.64848010079794,445.4252913370271,445.6185128481019,446.65852861109244
4.379999999999995,3.01689551906,-5.17040384189,27.398403118,6.14593463408,0.140701890362,0.0,0.25265235393,-3.60061939817,6.35747934364,0.00409822451552,0.0811266477322,0.0,492.92751785901305,493.56468110231117,491.75801692180426,495.51711829989097
4.439999999999993,3.02973411346,-5.38890626558,27.7778729623,6.14714097638,0.145626289165,0.0,0.17489945854,-3.68286634906,6.29174781957,0.0408584409839,0.0839013069003,0.0,428.1305855756237,428.3723964925948,429.5072462773385,432.61451587885307
4.499999999999992,3.03731548291,-5.61281505699,28.1568688417,6.1494119063,0.150295041486,0.0,0.0774241954346,-3.78059705787,6.34103671721,0.0310254295369,0.0614391674632,0.0,466.24222305670634,464.4879425490663,466.89461676505766,466.1272482084559
4.559999999999991,3.03893795287,-5.84259489846,28.5390093522,6.15079089198,0.15374465287,0.0,-0.0235941216315,-3.87862211305,6.39651486887,-0.00242332556772,0.0481296799064,0.0,468.82627386013877,467.7928344323645,470.3642639250042,467.7661259094566
4.6199999999999894,3.034518876,-6.07819205681,28.9239679036,6.15047456317,0.156809344132,0.0,-0.123902438843,-3.97468906616,6.4350099792,-0.0116848999989,0.0564028623394,0.0,463.59152751061396,464.242825591514,465.4031932733085,464.6776489646627
4.679999999999988,3.02462577096,-6.31908133598,29.3074809168,6.14967155533,0.160673491535,0.0,-0.206176821253,-4.05515846133,6.34905501391,-0.0170174635433,0.0768956026798,0.0,424.2251367512714,425.9847647313535,425.645382189014,425.1887541063256
4.739999999999987,3.00938449418,-6.56512179979,29.6879789543,6.14810587246,0.165199742154,0.0,-0.30222529116,-4.14637698699,6.33404922326,-0.0587749121771,0.0723509575063,0.0,447.5503766596358,447.1846599060492,450.30583448357,446.9138501339734
4.799999999999986,2.9882791411,-6.81671059499,30.0677125194,6.14484360699,0.17036903719,0.0,-0.401661194151,-4.2402682098,6.32345903104,-0.0467679795284,0.104913057422,0.0,449.21761460526756,451.85660822928685,448.66865138490135,449.6406870795402
4.859999999999984,2.96148757169,-7.07370708248,30.4446536525,6.14186876811,0.1761907261,0.0,-0.491890936951,-4.3266279443,6.24139387139,-0.0558985768717,0.0725421403044,0.0,428.2950333963786,425.5402117790906,427.4394440574007,426.6587295782783
4.919999999999983,2.92938309395,-7.33580650881,30.8156433074,6.13940852072,0.18029941101,0.0,-0.57862349634,-4.41038329269,6.12528497466,-0.0212351822729,0.0587753095335,0.0,416.6334180047899,415.4315166095052,412.4268002080471,415.4765931351774
4.979999999999982,2.89142475849,-7.60345136465,31.18287636,6.13877485576,0.184053897221,0.0,-0.686926075745,-4.51129240531,6.11558532301,0.00503557464588,0.0692552406478,0.0,449.4429972877496,450.2945361882359,448.41730265103024,450.54692126328115
5.0399999999999805,2.84776993176,-7.87651735697,31.544924719,6.13890613225,0.188575550674,0.0,-0.768643539129,-4.59114579907,5.95338953377,-0.00422193294058,0.085395171559,0.0,397.2505845029833,398.73335227343347,398.84867442930886,398.002001341397
